"id";"type";"energy";"usage";"usagenet";"createdat";"startdate";"enddate";"fillingdatecancellation";"cancellationreason";"city";"status";"productid";"modificationdate"
23553;"energy";"gas";7800;"";"2019-10-30";"2020-01-01";"";"";"";"Berlin";"indelivery";2001;"2020-05-25"
23554;"energy";"electricity";2700;2592;"2020-05-11";"2020-12-01";"";"";"";"Osterholz-Scharmbeck";"active";1002;"2020-07-23"
23555;"energy";"electricity";2900;2815;"2019-03-14";"2019-04-01";"";"";"";"Altchemnitz";"indelivery";1002;"2019-10-12"
23556;"energy";"electricity";2100;2077;"2019-04-30";"2019-06-01";"2019-10-31";"2019-10-03";"Umzug";"Jena";"terminated";1000;"2019-10-03"
23557;"energy";"electricity";2600;2747;"2019-02-24";"2019-08-01";"2020-12-31";"2020-11-29";"fristgerecht durch Kunde";"Berlin";"cancelled";1002;"2019-11-18"
23558;"energy";"gas";7700;8142;"2018-01-02";"2018-04-01";"";"";"";"Munich";"indelivery";2000;"2020-04-18"
23559;"energy";"electricity";2600;2683;"2018-11-06";"2019-02-01";"";"";"";"Berlin";"indelivery";1002;"2020-08-15"
23560;"energy";"electricity";2600;2682;"2018-06-20";"2018-07-01";"";"";"";"Marienberg";"indelivery";1002;"2020-05-22"
23561;"energy";"electricity";2200;2282;"2020-08-04";"2021-03-31";"";"";"";"Berlin";"active";1000;"2020-10-07"
23562;"energy";"electricity";2100;2215;"2020-06-07";"2020-08-01";"";"";"";"Altötting";"indelivery";1001;"2020-08-18"
23563;"energy";"electricity";2300;2330;"2018-11-18";"2019-02-01";"";"";"";"Cologne";"indelivery";1000;"2020-07-06"
23564;"energy";"electricity";2500;2663;"2020-05-03";"2020-07-01";"";"";"";"Duisburg";"indelivery";1000;"2020-06-30"
23565;"energy";"electricity";2700;2636;"2020-03-28";"2020-05-01";"";"";"";"Sömmerda";"indelivery";1002;"2020-07-21"
23566;"energy";"electricity";2700;2763;"2019-06-10";"2019-11-01";"";"";"";"Cologne";"indelivery";1001;"2019-10-17"
23567;"energy";"electricity";2200;2153;"2020-05-11";"2020-10-01";"";"";"";"Kassel";"indelivery";1000;"2020-05-30"
23568;"energy";"electricity";2900;"";"2018-10-04";"2019-05-01";"";"";"";"Essen";"indelivery";1002;"2019-11-08"
23569;"energy";"electricity";2800;"";"2018-12-14";"2019-01-01";"2019-01-01";"2019-03-02";"Wiederruf";"Bremen";"terminated";1002;"2019-03-02"
23570;"energy";"electricity";2000;2050;"2019-09-30";"2019-10-01";"";"";"";"Berlin";"indelivery";1001;"2020-01-08"
23571;"energy";"electricity";2200;2119;"2019-12-13";"2020-01-01";"";"";"";"Schwerin";"indelivery";1002;"2020-03-06"
23572;"energy";"gas";9700;10218;"2020-01-17";"2020-05-01";"";"";"";"Cologne";"indelivery";2000;"2020-05-09"
23573;"energy";"electricity";2300;2404;"2019-04-08";"2019-06-01";"";"";"";"Hannover";"indelivery";1001;"2019-07-23"
23574;"energy";"electricity";2000;2135;"2019-08-18";"2019-10-01";"";"";"";"Munich";"indelivery";1000;"2019-12-08"
23575;"energy";"gas";11300;11368;"2018-10-14";"2019-01-01";"";"";"";"Düsseldorf";"indelivery";2000;"2020-02-08"
23576;"energy";"electricity";2000;1958;"2019-01-15";"2019-12-01";"";"";"";"Hamburg";"indelivery";1002;"2019-08-29"
23577;"energy";"electricity";2400;2413;"2018-10-29";"2019-02-01";"2020-09-30";"2020-08-29";"Umzug";"Münster";"terminated";1002;"2020-05-11"
23578;"energy";"electricity";2200;2317;"2019-11-02";"2020-05-01";"";"";"";"Hamburg";"indelivery";1000;"2020-05-21"
23579;"energy";"electricity";2800;2703;"2019-08-05";"2020-03-01";"";"";"";"Freiburg";"indelivery";1001;"2019-09-06"
23580;"energy";"electricity";2400;2622;"2019-08-21";"2020-05-01";"";"";"";"Gießen";"indelivery";1001;"2019-09-02"
23581;"energy";"electricity";2500;2453;"2020-09-19";"2021-10-01";"";"";"";"Würzburg";"active";1001;"2020-09-19"
23582;"energy";"electricity";2500;2433;"2019-08-20";"2019-09-01";"2019-09-01";"2020-12-03";"Wiederruf";"Hamburg";"terminated";1001;"2020-07-07"
23583;"energy";"electricity";2000;2091;"2020-08-03";"2020-10-01";"";"";"";"Munich";"indelivery";1001;"2020-09-21"
23584;"energy";"electricity";2500;"";"2018-04-14";"2018-10-01";"";"";"";"Berlin";"indelivery";1001;"2018-11-08"
23585;"energy";"electricity";2200;2266;"2019-07-21";"2019-09-01";"";"";"";"Osnabrück";"indelivery";1002;"2020-02-28"
23586;"energy";"electricity";2000;2077;"2019-04-01";"2019-05-01";"";"";"";"Munich";"indelivery";1001;"2020-07-16"
23587;"energy";"electricity";2200;2311;"2020-07-07";"2020-12-01";"";"";"";"Mannheim";"active";1001;"2020-08-10"
23588;"energy";"electricity";2300;2293;"2019-03-17";"2020-02-01";"";"";"";"Stadthagen";"indelivery";1000;"2019-03-31"
23589;"energy";"electricity";2900;2913;"2019-05-18";"2020-01-01";"";"";"";"Berlin";"indelivery";1000;"2019-10-18"
23590;"energy";"electricity";2900;3007;"2018-04-09";"2018-06-01";"";"";"";"Berlin";"indelivery";1002;"2019-09-08"
23591;"energy";"electricity";2600;"";"2018-08-15";"2018-10-01";"";"";"";"Erfurt";"indelivery";1002;"2020-01-18"
23592;"energy";"electricity";2700;2637;"2019-09-18";"2019-10-01";"";"";"";"Stuttgart";"indelivery";1002;"2019-10-07"
23593;"energy";"electricity";2800;"";"2020-08-08";"2021-09-29";"";"";"";"Duisburg";"active";1000;"2020-10-07"
23594;"energy";"electricity";2000;2115;"2019-12-04";"2020-08-01";"";"";"";"Cologne";"indelivery";1001;"2020-01-16"
23595;"energy";"electricity";2100;2131;"2019-09-18";"2019-11-01";"2020-04-30";"2020-04-02";"Umzug";"Dresden";"terminated";1002;"2019-09-19"
23596;"energy";"electricity";2100;2101;"2019-04-29";"2019-05-01";"";"";"";"Berlin";"indelivery";1001;"2020-04-17"
23597;"energy";"electricity";3000;2886;"2018-11-05";"2018-12-01";"";"";"";"Köthen";"indelivery";1001;"2020-03-06"
23598;"energy";"electricity";2000;1977;"2020-04-02";"2020-09-01";"";"";"";"Magdeburg";"indelivery";1001;"2020-09-24"
23599;"energy";"gas";8300;7979;"2019-11-08";"2019-12-01";"";"";"";"Karlsruhe";"indelivery";2001;"2020-09-14"
23600;"energy";"electricity";2200;2182;"2020-09-14";"2020-11-01";"";"";"";"Koblenz";"active";1000;"2020-09-14"
23601;"energy";"electricity";2500;2593;"2020-05-01";"2020-12-01";"";"";"";"Düsseldorf";"active";1002;"2020-07-07"
23602;"energy";"electricity";2600;2471;"2019-06-16";"2020-02-01";"";"";"";"Oberhausen";"indelivery";1002;"2019-08-26"
23603;"energy";"electricity";2400;2419;"2019-02-05";"2019-06-01";"";"";"";"Hamburg";"indelivery";1000;"2019-10-07"
23604;"energy";"gas";11500;12295;"2020-08-05";"2020-09-01";"";"";"";"Wuppertal";"indelivery";2000;"2020-08-13"
23605;"energy";"electricity";2900;3112;"2019-06-25";"2019-07-01";"";"";"";"Würzburg";"indelivery";1000;"2020-08-28"
23606;"energy";"gas";9000;8660;"2018-09-10";"2018-12-01";"";"";"";"Hamburg";"indelivery";2001;"2019-07-05"
23607;"energy";"electricity";2300;2252;"2020-03-18";"2020-05-01";"";"";"";"Düsseldorf";"indelivery";1000;"2020-09-14"
23608;"energy";"electricity";2900;2849;"2020-01-09";"2020-09-01";"";"";"";"Bremen";"indelivery";1000;"2020-08-19"
23609;"energy";"electricity";2500;2427;"2020-05-10";"2020-06-01";"";"";"";"Ingolstadt";"indelivery";1000;"2020-09-02"
23610;"energy";"electricity";2900;2787;"2018-01-31";"2018-06-01";"";"";"";"Kiel";"indelivery";1000;"2020-04-30"
23611;"energy";"electricity";2200;2184;"2018-03-02";"2018-04-01";"2018-07-31";"2018-06-26";"fristgerecht durch Kunde";"Gera";"terminated";1002;"2018-06-26"
23612;"energy";"electricity";2100;2095;"2019-10-06";"2020-03-01";"";"";"";"Bremen";"indelivery";1001;"2020-01-11"
23613;"energy";"electricity";3000;3103;"2019-02-21";"2019-03-01";"";"";"";"Solingen";"indelivery";1001;"2020-02-06"
23614;"energy";"electricity";2300;2332;"2019-12-26";"2020-02-01";"";"";"";"Osnabrück";"indelivery";1001;"2020-06-20"
23615;"energy";"electricity";2000;2045;"2018-09-19";"2018-12-01";"2020-02-29";"2020-01-28";"fristgerecht durch Kunde";"Munich";"terminated";1001;"2019-09-25"
23616;"energy";"electricity";2500;2580;"2019-04-07";"2019-09-01";"";"";"";"Duisburg";"indelivery";1001;"2020-09-08"
23617;"energy";"electricity";2100;2155;"2018-06-18";"2018-07-01";"2020-11-30";"2020-10-29";"Umzug";"Cologne";"cancelled";1001;"2019-10-04"
23618;"energy";"gas";11300;10791;"2020-04-30";"2020-06-01";"";"";"";"Rostock";"indelivery";2001;"2020-09-15"
23619;"energy";"electricity";2400;2323;"2020-01-02";"2020-03-01";"";"";"";"Hamburg";"indelivery";1002;"2020-05-12"
23620;"energy";"electricity";2800;2931;"2018-07-20";"2018-08-01";"2018-11-30";"2018-10-30";"fristgerecht durch LichtBlick";"Bremerhaven";"terminated";1000;"2018-10-30"
23621;"energy";"electricity";2200;"";"2018-08-30";"2018-10-01";"";"";"";"Berlin";"indelivery";1000;"2019-11-29"
23622;"energy";"electricity";2100;2051;"2018-05-29";"2018-11-01";"";"";"";"Hamburg";"indelivery";1000;"2019-03-02"
23623;"energy";"electricity";2100;2127;"2019-02-02";"2019-08-01";"2020-09-30";"2020-09-01";"fristgerecht durch Kunde";"Berlin";"terminated";1002;"2019-10-12"
23624;"energy";"gas";9600;9142;"2019-05-25";"2019-11-01";"";"";"";"Duisburg";"indelivery";2001;"2020-02-29"
23625;"energy";"electricity";2800;2984;"2019-07-25";"2019-08-01";"";"";"";"Karlsruhe";"indelivery";1000;"2020-06-17"
23626;"energy";"gas";8100;8480;"2020-05-06";"2020-08-01";"";"";"";"Dresden";"indelivery";2000;"2020-09-14"
23627;"energy";"electricity";2100;2246;"2018-10-25";"2018-12-01";"2019-05-31";"2019-05-03";"Umzug";"Berlin";"terminated";1000;"2019-05-03"
23628;"energy";"electricity";2300;2386;"2018-02-27";"2018-06-01";"2018-06-01";"2020-03-02";"Wiederruf";"Hamburg";"terminated";1002;"2018-05-22"
23629;"energy";"electricity";2200;2108;"2019-04-18";"2019-05-01";"";"";"";"Dortmund";"indelivery";1001;"2020-05-21"
23630;"energy";"electricity";2800;2963;"2019-10-13";"2020-04-01";"2020-10-31";"2020-10-03";"Umzug";"Munich";"cancelled";1001;"2020-04-08"
23631;"energy";"electricity";2300;2460;"2018-05-06";"2018-11-01";"2019-08-31";"2019-07-31";"Umzug";"Bremen";"terminated";1002;"2019-07-31"
23632;"energy";"electricity";2100;2054;"2020-09-27";"2021-04-01";"";"";"";"Marienberg";"active";1000;"2020-09-28"
23633;"energy";"gas";10400;10869;"2019-02-12";"2019-09-01";"2020-01-31";"2020-01-03";"fristgerecht durch Kunde";"Hamburg";"terminated";2001;"2019-04-17"
23634;"energy";"electricity";2600;2721;"2018-09-18";"2018-11-01";"2018-11-01";"2020-06-29";"Wiederruf";"Hamburg";"terminated";1001;"2019-05-27"
23635;"energy";"gas";9400;"";"2019-11-04";"2019-12-01";"";"";"";"Hamburg";"indelivery";2000;"2019-11-22"
23636;"energy";"electricity";2900;2819;"2020-03-27";"2020-05-01";"";"";"";"Cologne";"indelivery";1002;"2020-07-31"
23637;"energy";"electricity";2700;2635;"2020-07-02";"2020-11-01";"";"";"";"Munich";"active";1002;"2020-08-06"
23638;"energy";"electricity";2500;2445;"2018-06-27";"2018-08-01";"";"";"";"Osnabrück";"indelivery";1000;"2020-06-07"
23639;"energy";"electricity";2000;2070;"2019-03-15";"2019-05-01";"";"";"";"Münster";"indelivery";1000;"2020-07-10"
23640;"energy";"electricity";2700;2878;"2019-07-24";"2020-04-01";"";"";"";"Berlin";"indelivery";1000;"2020-04-01"
23641;"energy";"electricity";2000;2078;"2020-02-18";"2020-06-01";"";"";"";"Mainz";"indelivery";1000;"2020-02-24"
23642;"energy";"gas";9800;10155;"2020-02-21";"2020-06-01";"";"";"";"Frankfurt";"indelivery";2000;"2020-08-08"
23643;"energy";"electricity";2200;2152;"2018-04-16";"2018-09-01";"2018-09-01";"2019-11-30";"Wiederruf";"Leipzig";"terminated";1000;"2019-11-30"
23644;"energy";"electricity";2400;2593;"2018-08-26";"2018-10-01";"";"";"";"Coburg";"indelivery";1002;"2020-06-03"
23645;"energy";"electricity";2300;2249;"2019-08-01";"2019-11-01";"";"";"";"Ingolstadt";"indelivery";1002;"2020-09-11"
23646;"energy";"electricity";2100;2040;"2020-04-05";"2020-12-01";"";"";"";"Essen";"active";1002;"2020-05-22"
23647;"energy";"electricity";2500;2544;"2019-11-01";"2020-11-01";"";"";"";"Altchemnitz";"active";1001;"2020-07-03"
23648;"energy";"electricity";2891.7;2807.194;"2018-03-08";"2018-10-01";"2020-11-30";"2020-11-01";"fristgerecht durch Kunde";"Saarbrücken";"cancelled";1000;"2020-10-09"
23649;"energy";"gas";11200;"";"2018-01-21";"2018-06-01";"";"";"";"Altchemnitz";"indelivery";2001;"2018-09-19"
23650;"energy";"electricity";2600;2520;"2018-01-03";"2018-05-01";"";"";"";"Munich";"indelivery";1002;"2019-06-02"
23651;"energy";"gas";11700;12101;"2018-03-26";"2018-07-01";"2018-12-31";"2018-11-30";"Umzug";"Düsseldorf";"terminated";2000;"2018-05-06"
23652;"energy";"electricity";2500;2459;"2019-01-13";"2019-07-01";"";"";"";"Braunschweig";"indelivery";1001;"2019-04-17"
23653;"energy";"electricity";2200;2385;"2019-08-12";"2019-10-01";"";"";"";"Kirchheimbolanden";"indelivery";1001;"2019-09-20"
23654;"energy";"electricity";2300;2308;"2018-07-31";"2019-03-01";"2019-07-31";"2019-06-30";"fristgerecht durch Kunde";"Bamberg";"terminated";1000;"2019-06-30"
23655;"energy";"electricity";3000;2892;"2020-06-17";"2020-11-01";"";"";"";"Essen";"active";1002;"2020-09-23"
23656;"energy";"electricity";2900;2749;"2019-11-23";"2020-02-01";"";"";"";"Munich";"indelivery";1002;"2020-09-19"
23657;"energy";"electricity";3000;3137;"2018-11-27";"2018-12-01";"";"";"";"Regensburg";"indelivery";1002;"2020-04-03"
23658;"energy";"electricity";2000;2015;"2019-10-20";"2019-12-01";"";"";"";"Stuttgart";"indelivery";1001;"2020-03-01"
23659;"energy";"electricity";2900;3109;"2018-09-01";"2019-08-01";"2019-10-31";"2019-10-03";"fristgerecht durch Kunde";"Osnabrück";"terminated";1001;"2019-10-03"
23660;"energy";"electricity";2700;2886;"2018-11-14";"2019-01-01";"2019-08-31";"2019-08-01";"fristgerecht durch LichtBlick";"Berlin";"terminated";1002;"2019-04-14"
23661;"energy";"electricity";2300;2185;"2019-09-22";"2019-10-01";"";"";"";"Altchemnitz";"indelivery";1000;"2020-03-25"
23662;"energy";"electricity";2300;2280;"2019-02-14";"2019-04-01";"2019-06-30";"2019-06-02";"fristgerecht durch LichtBlick";"Berlin";"terminated";1002;"2019-03-30"
23663;"energy";"electricity";2500;2498;"2019-07-22";"2019-08-01";"";"";"";"Zwickau";"indelivery";1002;"2019-11-29"
23664;"energy";"electricity";2000;2141;"2020-05-29";"2020-07-01";"";"";"";"Hamburg";"indelivery";1001;"2020-07-30"
23665;"energy";"electricity";2700;2743;"2018-11-07";"2019-08-01";"";"";"";"Frankfurt";"indelivery";1001;"2019-07-10"
23666;"energy";"electricity";2400;2353;"2020-05-07";"2020-06-01";"";"";"";"Kiel";"indelivery";1001;"2020-09-23"
23667;"energy";"gas";10100;10015;"2019-03-12";"2019-06-01";"";"";"";"Bonn";"indelivery";2001;"2019-09-11"
23668;"energy";"electricity";2100;2144;"2018-04-26";"2018-06-01";"";"";"";"Landau";"indelivery";1000;"2020-03-31"
23669;"energy";"electricity";2500;2530;"2018-06-30";"2019-01-01";"";"";"";"Münster";"indelivery";1001;"2020-08-11"
23670;"energy";"gas";8200;8404;"2018-07-22";"2018-10-01";"";"";"";"Wuppertal";"indelivery";2000;"2020-04-06"
23671;"energy";"electricity";2600;2709;"2020-01-03";"2020-03-01";"";"";"";"Göttingen";"indelivery";1001;"2020-07-10"
23672;"energy";"electricity";2400;2449;"2020-04-07";"2020-05-01";"";"";"";"Potsdam";"indelivery";1002;"2020-09-19"
23673;"energy";"electricity";2700;2634;"2020-01-12";"2020-02-01";"";"";"";"Leipzig";"indelivery";1002;"2020-04-11"
23674;"energy";"electricity";2600;2486;"2019-08-29";"2019-09-01";"";"";"";"Augsburg";"indelivery";1002;"2020-03-06"
23675;"energy";"electricity";2900;2900;"2019-05-16";"2020-03-01";"2020-03-01";"2020-05-30";"Wiederruf";"Dortmund";"terminated";1000;"2020-05-30"
23676;"energy";"electricity";2800;2864;"2019-12-26";"2020-02-01";"";"";"";"Cologne";"indelivery";1000;"2020-09-22"
23677;"energy";"electricity";2200;2077;"2019-11-11";"2020-10-01";"";"";"";"Marienberg";"indelivery";1000;"2020-07-06"
23678;"energy";"electricity";2800;2657;"2019-03-08";"2019-11-01";"";"";"";"Frankfurt";"indelivery";1001;"2019-12-11"
23679;"energy";"electricity";2400;2355;"2020-01-08";"2020-06-01";"";"";"";"Cottbus";"indelivery";1000;"2020-06-15"
23680;"energy";"gas";9300;"";"2019-12-11";"2020-02-01";"";"";"";"Bielefeld";"indelivery";2001;"2020-09-07"
23681;"energy";"gas";9600;10184;"2018-01-28";"2018-06-01";"";"";"";"Bremerhaven";"indelivery";2001;"2019-12-08"
23682;"energy";"electricity";2600;2731;"2018-10-17";"2018-12-01";"";"";"";"Hannover";"indelivery";1002;"2020-05-25"
23683;"energy";"electricity";2500;2459;"2019-09-20";"2019-12-01";"";"";"";"Altchemnitz";"indelivery";1002;"2020-01-08"
23684;"energy";"electricity";2200;2130;"2019-11-14";"2019-12-01";"";"";"";"Heidelberg";"indelivery";1000;"2020-01-23"
23685;"energy";"electricity";2500;2688;"2020-08-12";"2021-08-01";"";"";"";"Freiburg";"active";1000;"2020-09-12"
23686;"energy";"electricity";2600;2854;"2018-08-20";"2019-01-01";"";"";"";"Cologne";"indelivery";1001;"2019-04-04"
23687;"energy";"electricity";2200;2198;"2019-08-01";"2020-01-01";"";"";"";"Berlin";"indelivery";1000;"2020-07-21"
23688;"energy";"electricity";2600;2766;"2019-10-14";"2020-04-01";"";"";"";"Berlin";"indelivery";1000;"2019-11-08"
23689;"energy";"electricity";2000;2025;"2019-08-16";"2020-07-01";"";"";"";"Cologne";"indelivery";1000;"2019-10-24"
23690;"energy";"electricity";2700;2807;"2019-04-29";"2019-06-01";"";"";"";"Altchemnitz";"indelivery";1001;"2020-04-01"
23691;"energy";"electricity";2000;2144;"2018-05-23";"2018-08-01";"2019-01-31";"2018-12-31";"fristgerecht durch Kunde";"Münster";"terminated";1000;"2018-09-02"
23692;"energy";"electricity";2700;2518;"2020-07-31";"2020-10-01";"";"";"";"Bonn";"indelivery";1001;"2020-08-03"
23693;"energy";"electricity";2600;2736;"2018-04-17";"2018-07-01";"";"";"";"Düsseldorf";"indelivery";1000;"2019-02-04"
23694;"energy";"electricity";2400;2601;"2018-04-25";"2018-05-01";"";"";"";"Dortmund";"indelivery";1002;"2019-02-11"
23695;"energy";"electricity";2700;2786;"2018-09-16";"2019-10-01";"";"";"";"Lübeck";"indelivery";1000;"2019-07-22"
23696;"energy";"electricity";2100;2017;"2020-08-15";"2020-10-01";"";"";"";"Munich";"indelivery";1000;"2020-09-07"
23697;"energy";"electricity";2600;2480;"2019-07-29";"2019-12-01";"";"";"";"Munich";"indelivery";1000;"2020-08-04"
23698;"energy";"electricity";2100;2129;"2018-07-02";"2018-08-01";"";"";"";"Berlin";"indelivery";1001;"2020-09-13"
23699;"energy";"electricity";2100;2127;"2019-11-04";"2020-08-01";"";"";"";"Cologne";"indelivery";1000;"2020-01-25"
23700;"energy";"electricity";2400;"";"2020-05-09";"2020-07-01";"";"";"";"Hamburg";"indelivery";1002;"2020-06-23"
23701;"energy";"electricity";2500;2659;"2018-09-13";"2019-08-01";"2019-11-30";"2019-10-31";"Umzug";"Hamburg";"terminated";1000;"2019-10-31"
23702;"energy";"electricity";2200;2251;"2020-01-01";"2020-03-01";"";"";"";"Leipzig";"indelivery";1002;"2020-08-31"
23703;"energy";"gas";11700;12504;"2018-04-18";"2018-06-01";"2018-12-31";"2018-11-28";"fristgerecht durch Kunde";"Sangerhausen";"terminated";2000;"2018-11-28"
23704;"energy";"electricity";2200;2115;"2019-03-17";"2020-01-01";"";"";"";"Pfarrkirchen";"indelivery";1002;"2020-02-11"
23705;"energy";"electricity";2500;2425;"2019-07-22";"2020-02-01";"";"";"";"Hamburg";"indelivery";1002;"2020-06-03"
23706;"energy";"electricity";1900;2071;"2019-10-29";"2019-12-01";"2020-09-30";"2020-08-30";"Umzug";"Hamburg";"terminated";1001;"2020-08-30"
23707;"energy";"electricity";2300;2446;"2019-10-14";"2020-05-01";"";"";"";"Mannheim";"indelivery";1000;"2020-01-27"
23708;"energy";"gas";7800;7526;"2019-02-12";"2019-06-01";"2020-02-29";"2020-02-01";"fristgerecht durch Kunde";"Frankfurt";"terminated";2001;"2019-09-02"
23709;"energy";"electricity";2700;"";"2020-08-01";"2020-10-01";"";"";"";"Cottbus";"indelivery";1000;"2020-09-24"
23710;"energy";"electricity";2300;2460;"2019-09-11";"2020-07-01";"";"";"";"Groß-Gerau";"indelivery";1001;"2019-12-05"
23711;"energy";"electricity";2100;2041;"2018-11-23";"2018-12-01";"2019-09-30";"2019-09-02";"fristgerecht durch LichtBlick";"Essen";"terminated";1001;"2019-05-11"
23712;"energy";"electricity";2400;2528;"2019-05-15";"2019-11-01";"";"";"";"Berlin";"indelivery";1002;"2019-09-14"
23713;"energy";"electricity";2700;2613;"2020-05-04";"2020-07-01";"";"";"";"Rostock";"indelivery";1002;"2020-09-15"
23714;"energy";"electricity";2500;2505;"2020-05-20";"2020-08-01";"";"";"";"Lübeck";"indelivery";1000;"2020-07-18"
23715;"energy";"gas";10900;10654;"2020-09-01";"2020-10-01";"";"";"";"Würzburg";"indelivery";2000;"2020-09-19"
23716;"energy";"gas";9500;9248;"2019-05-28";"2019-09-01";"";"";"";"Berlin";"indelivery";2000;"2020-08-12"
23717;"energy";"electricity";2200;2084;"2018-05-24";"2019-01-01";"";"";"";"Frankfurt";"indelivery";1002;"2018-10-01"
